team,displayName,Disposals,Kicks,Marks,Handballs,Goals,Behinds,Hit Outs,Tackles
Sydney,"Mills, Callum",16,7,4,9,0,0,0,1
Sydney,"Mitchell, Tom",37,21,10,16,0,0,0,1
Sydney,"Papley, Tom",14,8,3,6,2,1,0,7
Sydney,"Parker, Luke",29,11,6,18,0,1,1,3
Sydney,"Rampe, Dane",11,6,3,5,0,0,0,4
Sydney,"Robinson, Dan",7,1,0,6,0,0,0,5
Sydney,"Sinclair, Callum",16,11,6,5,1,4,10,3
Sydney,"Smith, Nick",14,8,6,6,0,0,0,2
Sydney,"Tippett, Kurt",14,9,2,5,2,1,14,5
Sydney,"Cunningham, Harry",11,7,1,4,0,0,0,6
Sydney,"Franklin, Lance",18,14,7,4,5,0,0,0
Sydney,"Grundy, Heath",8,6,2,2,0,0,0,0
Sydney,"Hannebery, Dan",34,18,3,16,2,0,0,3
Sydney,"Heeney, Isaac",18,8,1,10,1,1,0,5
Sydney,"Hewett, George",13,6,2,7,1,0,0,3
Sydney,"Hiscox, Jack",7,5,4,2,0,1,0,1
Sydney,"Jack, Kieren",23,10,1,13,1,1,0,7
Sydney,"Jones, Zak",9,3,1,6,0,0,0,1
Sydney,"Laidler, Jeremy",10,3,0,7,0,0,0,0
Sydney,"Lloyd, Jake",23,11,2,12,1,0,0,3
Sydney,"McVeigh, Jarrad",20,12,0,8,0,1,0,2
Sydney,"Mills, Callum",17,10,3,7,0,1,0,1
Sydney,"Mitchell, Tom",16,6,4,10,0,2,0,3
Sydney,"Papley, Tom",5,4,0,1,1,0,0,5
Sydney,"Parker, Luke",20,9,1,11,0,2,0,5
Sydney,"Rampe, Dane",15,9,3,6,0,0,0,1
Sydney,"Richards, Ted",6,5,4,1,0,0,0,1
Sydney,"Sinclair, Callum",9,6,4,3,0,0,7,1
Sydney,"Smith, Nick",9,3,2,6,0,0,0,2
Sydney,"Tippett, Kurt",15,6,4,9,2,0,23,4
Sydney,"Towers, Dean",14,5,3,9,1,0,0,1
Sydney,"Cunningham, Harry",19,7,2,12,0,0,0,5
Sydney,"Franklin, Lance",16,12,4,4,3,2,0,4
Sydney,"Grundy, Heath",25,14,7,11,0,0,0,1
Sydney,"Hannebery, Dan",33,15,1,18,0,0,0,5
Sydney,"Heeney, Isaac",14,6,5,8,0,1,0,6
Sydney,"Hewett, George",18,11,4,7,0,0,0,5
Sydney,"Jack, Kieren",20,11,2,9,0,0,0,3
Sydney,"Jones, Zak",12,8,2,4,0,0,0,4
Sydney,"Kennedy, Josh",26,9,0,17,0,0,0,7
Sydney,"Laidler, Jeremy",13,7,4,6,0,0,0,1
Sydney,"Lloyd, Jake",25,16,6,9,0,0,0,3
Sydney,"McGlynn, Ben",12,7,6,5,2,0,0,3
Sydney,"McVeigh, Jarrad",17,10,3,7,0,0,0,2
Sydney,"Mills, Callum",15,7,6,8,0,0,0,1
Sydney,"Mitchell, Tom",21,8,6,13,0,1,0,5
Sydney,"Parker, Luke",30,13,1,17,0,1,0,7
Sydney,"Rampe, Dane",24,16,8,8,0,0,0,5
Sydney,"Richards, Ted",5,2,2,3,0,0,0,0
Sydney,"Rohan, Gary",10,8,5,2,3,0,0,2
Sydney,"Sinclair, Callum",9,3,4,6,0,0,12,5
Sydney,"Smith, Nick",10,8,4,2,0,0,0,2
Sydney,"Tippett, Kurt",19,12,6,7,2,1,35,4
Sydney,"Cunningham, Harry",11,2,0,9,1,0,0,5
Sydney,"Franklin, Lance",15,11,7,4,3,4,0,6
Sydney,"Grundy, Heath",12,6,7,6,0,0,0,2
Sydney,"Hannebery, Dan",34,13,6,21,1,0,0,5
Sydney,"Heeney, Isaac",13,8,5,5,1,0,0,1
Sydney,"Hewett, George",13,6,3,7,1,1,0,4
Sydney,"Jack, Kieren",26,15,3,11,0,0,0,13
Sydney,"Jones, Zak",21,16,2,5,1,0,0,3
Sydney,"Kennedy, Josh",35,9,1,26,1,0,0,12
Sydney,"Laidler, Jeremy",14,8,3,6,0,0,0,2
Sydney,"Lloyd, Jake",29,13,5,16,0,1,0,3
Sydney,"Marsh, Harrison",13,5,1,8,0,0,0,2
Sydney,"McGlynn, Ben",13,9,3,4,1,0,0,4
Sydney,"McVeigh, Jarrad",25,13,3,12,2,0,0,4
Sydney,"Mills, Callum",18,10,4,8,0,0,0,4
Sydney,"Mitchell, Tom",41,11,8,30,1,1,0,10
Sydney,"Parker, Luke",22,8,1,14,0,0,1,2
Sydney,"Rampe, Dane",12,9,5,3,0,0,0,1
Sydney,"Rohan, Gary",8,5,3,3,1,0,0,0
Sydney,"Sinclair, Callum",7,3,2,4,0,0,13,7
Sydney,"Smith, Nick",11,4,3,7,0,0,0,0
Sydney,"Tippett, Kurt",14,5,1,9,0,0,37,0
Sydney,"Cunningham, Harry",12,6,1,6,0,0,0,6
Sydney,"Franklin, Lance",18,11,3,7,1,3,0,2
Sydney,"Grundy, Heath",10,7,4,3,0,0,0,3
Sydney,"Hannebery, Dan",36,11,4,25,0,1,0,6
Sydney,"Heeney, Isaac",13,6,1,7,1,0,0,12
Sydney,"Hewett, George",2,1,0,1,0,0,0,1
Sydney,"Jack, Kieren",26,21,4,5,1,0,0,4
Sydney,"Jones, Zak",11,8,0,3,0,0,0,7
Sydney,"Kennedy, Josh",33,21,1,12,0,0,0,10
Sydney,"Laidler, Jeremy",12,8,2,4,0,0,0,4
Sydney,"Lloyd, Jake",19,14,2,5,1,0,0,6
Sydney,"Marsh, Harrison",8,6,2,2,0,0,0,2
Sydney,"McGlynn, Ben",12,5,2,7,0,1,0,6
Sydney,"McVeigh, Jarrad",25,13,1,12,0,1,0,5
Sydney,"Mitchell, Tom",33,9,0,24,1,0,0,14
Sydney,"Parker, Luke",26,11,2,15,2,0,0,10
Sydney,"Rampe, Dane",23,14,5,9,0,0,0,5
Sydney,"Rohan, Gary",19,13,5,6,2,1,0,7
Sydney,"Rose, James",16,7,4,9,1,1,0,6
Sydney,"Sinclair, Callum",12,5,0,7,1,0,23,9
Sydney,"Smith, Nick",11,10,1,1,0,0,0,7
Sydney,"Tippett, Kurt",16,14,2,2,0,0,50,3
Sydney,"Cunningham, Harry",11,6,3,5,0,0,0,4
Sydney,"Franklin, Lance",18,16,7,2,2,2,0,0
Sydney,"Grundy, Heath",17,12,3,5,0,0,0,1
Sydney,"Hannebery, Dan",28,10,2,18,0,0,0,4
Sydney,"Heeney, Isaac",12,4,1,8,0,0,0,4
Sydney,"Jack, Kieren",13,5,1,8,1,0,0,8
Sydney,"Jones, Zak",17,12,2,5,0,0,0,5
Sydney,"Kennedy, Josh",25,9,2,16,1,0,0,8
Sydney,"Laidler, Jeremy",7,2,1,5,0,0,0,2
Sydney,"Lloyd, Jake",23,12,4,11,0,1,0,2
Sydney,"Marsh, Harrison",6,3,2,3,0,0,0,2
Sydney,"McGlynn, Ben",7,4,1,3,1,0,0,3
Sydney,"McVeigh, Jarrad",22,10,5,12,0,1,0,2
Sydney,"Mills, Callum",20,8,4,12,0,0,0,0
Sydney,"Mitchell, Tom",26,11,4,15,1,0,0,4
Sydney,"Parker, Luke",13,6,3,7,0,1,1,7
Sydney,"Rampe, Dane",18,9,5,9,0,0,0,2
Sydney,"Rohan, Gary",6,4,2,2,1,0,0,2
Sydney,"Rose, James",13,10,8,3,1,3,0,7
Sydney,"Sinclair, Callum",13,8,5,5,1,0,25,3
Sydney,"Smith, Nick",16,7,2,9,0,0,0,6
Sydney,"Tippett, Kurt",8,5,2,3,0,1,11,1
Sydney,"Aliir, Aliir",10,7,2,3,0,0,0,5
Sydney,"Franklin, Lance",14,7,4,7,4,2,0,7
Sydney,"Grundy, Heath",16,13,2,3,0,0,0,8
Sydney,"Hannebery, Dan",28,10,1,18,0,0,0,7
Sydney,"Heeney, Isaac",6,3,2,3,0,1,0,13
Sydney,"Hewett, George",9,5,2,4,1,0,0,9
Sydney,"Jack, Kieren",20,12,2,8,0,3,0,8
Sydney,"Jones, Zak",25,14,4,11,0,1,0,8
Sydney,"Kennedy, Josh",28,15,0,13,1,0,0,4
Sydney,"Lloyd, Jake",21,14,2,7,1,0,0,2
Sydney,"McGlynn, Ben",16,14,4,2,2,1,0,6
Sydney,"McVeigh, Jarrad",25,14,2,11,0,0,0,9
Sydney,"Mills, Callum",23,16,2,7,0,0,0,5
Sydney,"Mitchell, Tom",25,14,4,11,0,1,0,9
Sydney,"Nankervis, Toby",7,4,2,3,1,0,9,8
Sydney,"Parker, Luke",23,16,2,7,0,0,1,17
Sydney,"Rampe, Dane",12,5,3,7,0,0,0,6
Sydney,"Rohan, Gary",13,9,1,4,0,0,0,4
Sydney,"Rose, James",16,13,6,3,0,0,0,8
Sydney,"Sinclair, Callum",11,4,1,7,0,0,14,4
Sydney,"Smith, Nick",12,11,2,1,0,0,0,3
Sydney,"Towers, Dean",27,14,6,13,2,2,5,5
Sydney,"Franklin, Lance",21,14,10,7,5,4,0,1
Sydney,"Grundy, Heath",13,7,4,6,0,0,0,2
Sydney,"Hannebery, Dan",33,17,6,16,0,1,0,7
Sydney,"Heeney, Isaac",4,3,2,1,0,0,0,5
Sydney,"Hewett, George",15,5,5,10,1,0,0,5
Sydney,"Jack, Kieren",26,14,3,12,0,0,0,1
Sydney,"Jones, Zak",13,6,2,7,0,0,0,4
Sydney,"Kennedy, Josh",34,11,3,23,0,0,0,5
Sydney,"Laidler, Jeremy",12,7,1,5,0,0,0,1
Sydney,"Lloyd, Jake",25,12,4,13,0,0,0,4
Sydney,"McGlynn, Ben",9,7,2,2,0,0,0,3
Sydney,"McVeigh, Jarrad",23,13,4,10,1,1,0,5
Sydney,"Mills, Callum",18,10,8,8,0,0,0,1
Sydney,"Mitchell, Tom",23,8,2,15,0,0,0,2
Sydney,"Nankervis, Toby",10,2,0,8,0,0,11,6
Sydney,"Parker, Luke",34,19,5,15,3,2,0,10
Sydney,"Rampe, Dane",18,14,9,4,0,0,0,2
Sydney,"Rohan, Gary",7,6,5,1,0,1,0,2
Sydney,"Rose, James",13,8,4,5,0,0,0,4
Sydney,"Sinclair, Callum",7,5,1,2,1,0,19,3
Sydney,"Smith, Nick",12,6,2,6,0,0,0,6
Sydney,"Towers, Dean",21,12,6,9,0,1,3,2
Sydney,"Aliir, Aliir",15,6,5,9,0,0,0,1
Sydney,"Franklin, Lance",15,6,7,9,1,1,0,4
Sydney,"Grundy, Heath",16,8,2,8,0,0,0,1
Sydney,"Hannebery, Dan",31,13,3,18,0,0,0,5
Sydney,"Hewett, George",13,5,3,8,1,0,0,3
Sydney,"Jack, Kieren",24,16,4,8,3,0,0,10
Sydney,"Jones, Zak",16,9,3,7,1,0,0,2
Sydney,"Kennedy, Josh",24,14,3,10,1,1,0,9
Sydney,"Lloyd, Jake",20,16,2,4,1,0,0,3
Sydney,"McVeigh, Jarrad",15,7,0,8,0,0,0,3
Sydney,"Mills, Callum",23,17,6,6,1,0,0,2
Sydney,"Mitchell, Tom",33,9,0,24,0,1,0,6
Sydney,"Naismith, Sam",4,1,0,3,0,0,25,4
Sydney,"Papley, Tom",10,5,3,5,2,0,0,4
Sydney,"Parker, Luke",27,15,5,12,1,0,0,3
Sydney,"Rampe, Dane",23,14,6,9,0,0,0,1
Sydney,"Richards, Ted",9,4,3,5,1,2,0,1
Sydney,"Rohan, Gary",10,9,6,1,0,1,0,2
Sydney,"Rose, James",6,3,2,3,0,1,0,2
Sydney,"Sinclair, Callum",5,3,0,2,0,0,8,3
Sydney,"Smith, Nick",11,9,2,2,0,0,0,4
Sydney,"Towers, Dean",23,12,5,11,2,0,2,3
Sydney,"Aliir, Aliir",16,11,6,5,0,0,0,0
Sydney,"Franklin, Lance",19,12,6,7,0,2,0,3
Sydney,"Grundy, Heath",15,12,7,3,0,0,0,2
Sydney,"Hannebery, Dan",21,10,6,11,0,2,0,3
Sydney,"Hewett, George",12,5,3,7,0,0,0,2
Sydney,"Jack, Kieren",20,15,3,5,0,1,0,5
Sydney,"Jones, Zak",7,7,1,0,0,0,0,1
Sydney,"Kennedy, Josh",33,15,6,18,1,1,0,6
Sydney,"Lloyd, Jake",12,9,3,3,0,0,0,4
Sydney,"McGlynn, Ben",12,8,2,4,0,0,0,2
Sydney,"McVeigh, Jarrad",23,9,0,14,0,0,0,3
Sydney,"Mills, Callum",17,10,7,7,0,0,0,2
Sydney,"Mitchell, Tom",34,8,4,26,0,0,0,6
Sydney,"Naismith, Sam",12,6,3,6,0,0,30,1
Sydney,"Papley, Tom",15,8,1,7,2,1,0,1
Sydney,"Parker, Luke",35,17,1,18,1,1,0,4
Sydney,"Rampe, Dane",16,14,7,2,0,0,0,1
Sydney,"Richards, Ted",8,5,4,3,0,0,0,1
Sydney,"Rohan, Gary",12,9,5,3,4,1,0,3
Sydney,"Sinclair, Callum",11,5,3,6,1,0,13,2
Sydney,"Smith, Nick",12,7,3,5,0,0,0,0
Sydney,"Towers, Dean",12,9,4,3,1,1,3,2
Sydney,"Aliir, Aliir",18,6,6,12,0,0,0,1
Sydney,"Cunningham, Harry",16,7,2,9,0,0,0,1
Sydney,"Foote, Jordan",10,3,2,7,0,0,0,4
Sydney,"Franklin, Lance",17,14,5,3,4,2,0,3
Sydney,"Grundy, Heath",14,9,5,5,0,0,0,0
Sydney,"Hannebery, Dan",22,14,3,8,0,1,0,6
Sydney,"Heeney, Isaac",16,10,1,6,0,1,0,5
Sydney,"Hewett, George",13,3,0,10,0,0,0,3
Sydney,"Jack, Kieren",22,14,3,8,1,2,0,3
Sydney,"Kennedy, Josh",35,12,1,23,1,0,0,6
Sydney,"Lloyd, Jake",28,21,3,7,0,0,0,0
Sydney,"Mills, Callum",24,11,8,13,0,0,0,0
Sydney,"Mitchell, Tom",23,2,0,21,0,0,0,4
Sydney,"Naismith, Sam",12,4,3,8,0,0,31,7
Sydney,"Papley, Tom",9,4,3,5,0,0,0,4
Sydney,"Parker, Luke",24,10,4,14,2,1,4,8
Sydney,"Rampe, Dane",17,9,2,8,0,0,0,3
Sydney,"Richards, Xavier",13,5,5,8,2,1,0,5
Sydney,"Rohan, Gary",8,6,3,2,0,1,0,8
Sydney,"Sinclair, Callum",6,4,2,2,0,0,14,2
Sydney,"Smith, Nick",13,8,3,5,0,0,0,4
Sydney,"Towers, Dean",18,7,3,11,0,1,2,3
Sydney,"Aliir, Aliir",18,9,4,9,0,0,0,4
Sydney,"Cunningham, Harry",22,16,5,6,0,0,0,4
Sydney,"Franklin, Lance",20,15,7,5,2,3,0,3
Sydney,"Grundy, Heath",22,12,4,10,0,0,0,2
Sydney,"Hannebery, Dan",41,24,8,17,1,2,0,3
Sydney,"Heeney, Isaac",22,10,6,12,4,0,0,3
Sydney,"Hewett, George",20,4,3,16,0,1,0,2
Sydney,"Jack, Kieren",20,9,3,11,0,0,0,7
Sydney,"Kennedy, Josh",45,16,8,29,3,0,0,2
Sydney,"Lloyd, Jake",24,14,2,10,0,0,0,2
Sydney,"McVeigh, Jarrad",16,10,5,6,0,1,0,4
Sydney,"Mills, Callum",24,12,4,12,0,0,0,4
Sydney,"Mitchell, Tom",26,9,3,17,3,0,0,5
Sydney,"Naismith, Sam",12,5,4,7,1,0,25,5
Sydney,"Nankervis, Toby",9,2,3,7,0,1,12,6
Sydney,"Papley, Tom",7,2,3,5,0,0,0,6
Sydney,"Parker, Luke",28,8,4,20,1,1,3,9
Sydney,"Rampe, Dane",16,8,1,8,0,0,0,2
Sydney,"Richards, Xavier",12,9,5,3,2,0,1,2
Sydney,"Rohan, Gary",11,8,4,3,2,1,0,1
Sydney,"Smith, Nick",16,6,2,10,0,0,0,2
Sydney,"Towers, Dean",26,14,7,12,2,0,2,0
Sydney,"Aliir, Aliir",18,10,3,8,0,0,0,2
Sydney,"Cunningham, Harry",21,16,5,5,0,0,0,2
Sydney,"Franklin, Lance",13,9,4,4,2,1,0,3
Sydney,"Grundy, Heath",22,13,3,9,0,0,0,1
Sydney,"Hannebery, Dan",36,15,5,21,1,2,0,4
Sydney,"Heeney, Isaac",25,16,8,9,2,2,0,5
Sydney,"Hewett, George",18,8,3,10,0,0,0,1
Sydney,"Jack, Kieren",20,12,2,8,0,0,0,6
Sydney,"Kennedy, Josh",30,15,4,15,1,0,0,3
Sydney,"Lloyd, Jake",32,25,3,7,0,0,0,2
Sydney,"McVeigh, Jarrad",27,20,7,7,0,1,0,2
Sydney,"Mills, Callum",18,9,5,9,0,0,0,3
Sydney,"Mitchell, Tom",32,14,9,18,1,0,0,7
Sydney,"Naismith, Sam",9,6,2,3,0,0,27,0
Sydney,"Nankervis, Toby",14,2,2,12,0,0,19,3
Sydney,"Papley, Tom",12,9,4,3,1,2,0,4
Sydney,"Parker, Luke",39,19,4,20,0,1,2,5
Sydney,"Rampe, Dane",18,13,3,5,1,0,0,5
Sydney,"Richards, Xavier",10,8,4,2,2,1,0,2
Sydney,"Rohan, Gary",7,6,2,1,2,1,0,0
Sydney,"Smith, Nick",11,7,5,4,0,0,0,5
Sydney,"Towers, Dean",23,13,6,10,1,2,0,0
Sydney,"Aliir, Aliir",17,8,9,9,0,0,0,1
Sydney,"Cunningham, Harry",19,12,9,7,0,0,0,0
Sydney,"Franklin, Lance",28,18,9,10,6,1,0,4
Sydney,"Grundy, Heath",15,9,5,6,0,0,0,1
Sydney,"Hannebery, Dan",37,20,7,17,1,0,0,2
Sydney,"Heeney, Isaac",13,8,5,5,1,1,0,2
Sydney,"Hewett, George",20,6,3,14,1,0,0,1
Sydney,"Jack, Kieren",20,11,3,9,1,0,0,2
Sydney,"Kennedy, Josh",35,9,5,26,1,0,0,4
Sydney,"Lloyd, Jake",35,21,7,14,0,0,0,1
Sydney,"McVeigh, Jarrad",26,13,4,13,1,0,0,3
Sydney,"Mills, Callum",27,17,8,10,0,0,0,1
Sydney,"Mitchell, Tom",19,8,4,11,0,0,0,8
Sydney,"Naismith, Sam",12,4,2,8,1,0,18,2
Sydney,"Nankervis, Toby",15,6,2,9,1,1,24,3
Sydney,"Papley, Tom",16,9,4,7,3,1,0,3
Sydney,"Parker, Luke",33,17,9,16,3,1,2,5
Sydney,"Rampe, Dane",14,6,2,8,0,0,0,1
Sydney,"Richards, Xavier",12,8,7,4,3,0,0,3
Sydney,"Rohan, Gary",8,8,2,0,0,3,0,1
Sydney,"Smith, Nick",20,12,8,8,0,0,0,4
Sydney,"Towers, Dean",18,6,2,12,0,0,1,1
Sydney,"Aliir, Aliir",13,10,4,3,0,0,0,6
Sydney,"Cunningham, Harry",10,6,1,4,0,0,0,3
Sydney,"Franklin, Lance",9,6,2,3,0,1,0,1
Sydney,"Grundy, Heath",12,8,5,4,0,0,0,2
Sydney,"Hannebery, Dan",33,14,4,19,2,0,0,1
Sydney,"Heeney, Isaac",12,5,2,7,1,1,0,0
Sydney,"Hewett, George",9,4,2,5,1,0,0,4
Sydney,"Kennedy, Josh",28,14,2,14,1,1,0,7
Sydney,"Lloyd, Jake",24,17,3,7,1,0,0,2
Sydney,"McGlynn, Ben",11,8,4,3,1,0,0,8
Sydney,"McVeigh, Jarrad",16,11,4,5,2,0,0,7
Sydney,"Mills, Callum",25,17,9,8,0,0,0,2
Sydney,"Mitchell, Tom",30,11,4,19,0,1,0,4
Sydney,"Naismith, Sam",5,3,1,2,0,0,25,3
Sydney,"Papley, Tom",9,5,1,4,1,0,0,2
Sydney,"Parker, Luke",31,15,3,16,0,2,1,3
Sydney,"Rampe, Dane",18,11,9,7,0,1,0,2
Sydney,"Richards, Xavier",14,8,7,6,0,1,0,2
Sydney,"Rohan, Gary",15,13,7,2,2,1,0,4
Sydney,"Smith, Nick",8,7,4,1,0,0,0,3
Sydney,"Tippett, Kurt",11,2,3,9,0,2,17,1
Sydney,"Towers, Dean",14,9,1,5,0,0,2,3
Sydney,"Aliir, Aliir",16,11,8,5,0,0,0,1
Sydney,"Cunningham, Harry",8,5,1,3,0,0,0,3
Sydney,"Franklin, Lance",17,17,11,0,7,4,0,2
Sydney,"Grundy, Heath",25,20,9,5,0,0,0,2
Sydney,"Hannebery, Dan",31,17,5,14,0,0,0,1
Sydney,"Heeney, Isaac",18,10,10,8,1,1,0,3
Sydney,"Hewett, George",15,7,5,8,2,1,0,2
Sydney,"Jack, Kieren",31,18,7,13,1,0,0,3
Sydney,"Kennedy, Josh",37,12,5,25,2,1,0,4
Sydney,"Lloyd, Jake",31,23,12,8,0,0,0,2
Sydney,"Marsh, Harrison",17,6,5,11,0,0,0,3
Sydney,"McGlynn, Ben",20,13,10,7,5,0,0,3
Sydney,"McVeigh, Jarrad",31,19,7,12,0,0,0,1
Sydney,"Mitchell, Tom",34,14,9,20,1,1,0,7
Sydney,"Naismith, Sam",8,2,3,6,0,0,16,2
Sydney,"Papley, Tom",13,6,3,7,0,1,0,4
Sydney,"Parker, Luke",24,11,3,13,1,0,1,4
Sydney,"Rampe, Dane",23,18,8,5,0,0,0,1
Sydney,"Richards, Xavier",13,9,8,4,1,1,1,0
Sydney,"Rohan, Gary",12,10,5,2,4,2,0,2
Sydney,"Smith, Nick",14,10,7,4,0,0,0,2
Sydney,"Tippett, Kurt",9,5,1,4,0,0,15,3
Sydney,"Aliir, Aliir",16,9,3,7,0,0,1,3
Sydney,"Franklin, Lance",20,16,8,4,0,2,1,1
Sydney,"Grundy, Heath",13,6,3,7,0,0,0,3
Sydney,"Hannebery, Dan",31,12,2,19,0,2,0,7
Sydney,"Heeney, Isaac",15,11,8,4,0,0,0,2
Sydney,"Hewett, George",15,7,6,8,1,2,0,2
Sydney,"Jack, Kieren",22,10,5,12,2,1,0,7
Sydney,"Kennedy, Josh",30,8,0,22,1,0,0,1
Sydney,"Lloyd, Jake",26,15,5,11,0,0,0,2
Sydney,"Marsh, Harrison",11,7,4,4,0,0,0,1
Sydney,"McGlynn, Ben",15,11,6,4,1,0,0,4
Sydney,"McVeigh, Jarrad",23,13,5,10,0,0,0,3
Sydney,"Mills, Callum",6,6,1,0,0,0,0,1
Sydney,"Mitchell, Tom",24,8,2,16,0,0,0,3
Sydney,"Naismith, Sam",7,2,0,5,0,0,19,2
Sydney,"Papley, Tom",16,11,5,5,2,1,0,0
Sydney,"Parker, Luke",22,11,4,11,0,1,6,6
Sydney,"Rampe, Dane",21,13,7,8,0,0,0,2
Sydney,"Richards, Xavier",13,5,6,8,0,1,1,2
Sydney,"Rohan, Gary",12,8,3,4,0,1,0,4
Sydney,"Smith, Nick",19,14,3,5,0,1,0,7
Sydney,"Tippett, Kurt",8,2,1,6,0,0,14,1
Sydney,"Aliir, Aliir",21,12,5,9,0,0,0,3
Sydney,"Franklin, Lance",14,10,3,4,4,2,0,3
Sydney,"Grundy, Heath",13,7,6,6,0,0,0,0
Sydney,"Hannebery, Dan",31,18,2,13,1,1,0,6
Sydney,"Heeney, Isaac",32,15,9,17,1,0,0,1
Sydney,"Hewett, George",15,5,2,10,0,0,3,1
Sydney,"Jack, Kieren",25,11,5,14,0,0,0,6
Sydney,"Kennedy, Josh",42,16,8,26,0,3,1,4
Sydney,"Laidler, Jeremy",21,8,7,13,0,0,0,1
Sydney,"Lloyd, Jake",28,19,2,9,0,0,0,2
Sydney,"Marsh, Harrison",11,4,0,7,0,0,0,1
Sydney,"McGlynn, Ben",19,11,5,8,3,1,0,5
Sydney,"McVeigh, Jarrad",9,4,0,5,0,0,0,2
Sydney,"Mitchell, Tom",32,13,2,19,1,0,0,1
Sydney,"Naismith, Sam",12,1,2,11,0,0,22,2
Sydney,"Nankervis, Toby",15,7,1,8,0,0,16,1
Sydney,"Papley, Tom",14,9,3,5,4,0,0,1
Sydney,"Parker, Luke",24,12,1,12,1,0,5,12
Sydney,"Rampe, Dane",16,8,6,8,0,0,0,1
Sydney,"Richards, Xavier",20,13,5,7,2,1,0,1
Sydney,"Rohan, Gary",6,3,2,3,1,1,0,3
Sydney,"Smith, Nick",25,15,7,10,0,0,0,2
Sydney,"Aliir, Aliir",3,2,1,1,0,0,0,1
Sydney,"Franklin, Lance",19,7,8,12,2,0,0,1
Sydney,"Grundy, Heath",17,10,6,7,0,0,0,3
Sydney,"Hannebery, Dan",29,10,4,19,0,0,0,8
Sydney,"Heeney, Isaac",28,20,6,8,1,0,0,7
Sydney,"Hewett, George",10,6,3,4,0,0,0,9
Sydney,"Jack, Kieren",20,13,4,7,0,1,0,13
Sydney,"Jones, Zak",22,17,1,5,0,0,0,4
Sydney,"Kennedy, Josh",25,10,2,15,0,1,0,8
Sydney,"Laidler, Jeremy",13,8,3,5,0,0,0,2
Sydney,"Lloyd, Jake",25,18,5,7,0,0,0,1
Sydney,"Marsh, Harrison",8,3,1,5,0,0,0,2
Sydney,"McGlynn, Ben",15,11,3,4,1,1,0,7
Sydney,"Mitchell, Tom",27,8,1,19,0,0,0,6
Sydney,"Naismith, Sam",4,3,2,1,1,1,18,9
Sydney,"Papley, Tom",8,5,2,3,3,0,0,5
Sydney,"Parker, Luke",17,7,2,10,2,0,1,6
Sydney,"Rampe, Dane",26,18,11,8,0,0,0,4
Sydney,"Richards, Xavier",13,8,4,5,1,1,0,1
Sydney,"Rohan, Gary",18,12,6,6,2,1,0,1
Sydney,"Smith, Nick",16,10,6,6,0,0,0,3
Sydney,"Tippett, Kurt",13,8,2,5,2,0,5,1
Sydney,"Franklin, Lance",16,12,8,4,1,1,0,7
Sydney,"Grundy, Heath",21,15,9,6,0,0,0,4
Sydney,"Hannebery, Dan",22,7,2,15,0,0,0,6
Sydney,"Heeney, Isaac",22,13,6,9,0,0,0,4
Sydney,"Hewett, George",11,7,0,4,1,0,0,4
Sydney,"Jack, Kieren",22,10,5,12,0,2,0,3
Sydney,"Jones, Zak",21,11,4,10,0,0,0,3
Sydney,"Kennedy, Josh",34,14,5,20,3,0,0,6
Sydney,"Laidler, Jeremy",9,4,3,5,0,0,0,6
Sydney,"Lloyd, Jake",21,12,5,9,0,0,0,2
Sydney,"McGlynn, Ben",9,7,5,2,0,1,0,5
Sydney,"McVeigh, Jarrad",14,8,2,6,0,0,0,3
Sydney,"Mills, Callum",15,6,3,9,0,0,0,5
Sydney,"Mitchell, Tom",26,13,4,13,2,0,0,13
Sydney,"Naismith, Sam",13,5,3,8,0,0,21,2
Sydney,"Papley, Tom",15,8,2,7,0,1,0,5
Sydney,"Parker, Luke",19,9,1,10,1,0,4,9
Sydney,"Rampe, Dane",24,17,11,7,0,0,0,4
Sydney,"Richards, Xavier",10,6,4,4,0,0,0,0
Sydney,"Rohan, Gary",5,3,2,2,1,0,0,6
Sydney,"Smith, Nick",13,10,4,3,1,0,0,2
Sydney,"Tippett, Kurt",10,4,3,6,0,1,17,2
West Coast,"Bennell, Jamie",17,11,6,6,2,1,0,2
West Coast,"Butler, Sam",17,8,6,9,0,0,0,1
West Coast,"Cripps, Jamie",16,12,5,4,3,1,0,4
West Coast,"Darling, Jack",17,11,8,6,2,0,0,1
West Coast,"Duggan, Liam",16,13,7,3,0,0,0,1
West Coast,"Ellis, Xavier",10,4,3,6,1,0,0,2
West Coast,"Gaff, Andrew",33,15,1,18,0,1,0,1
West Coast,"Hill, Josh",19,10,6,9,3,1,0,3
West Coast,"Hurn, Shannon",10,9,5,1,0,0,0,3
West Coast,"Kennedy, Josh",25,21,16,4,8,2,0,4
West Coast,"LeCras, Mark",25,19,9,6,2,0,0,1
West Coast,"Lycett, Scott",11,4,3,7,0,0,13,3
West Coast,"Mackenzie, Eric",24,12,7,12,0,0,0,2
West Coast,"McGovern, Jeremy",9,7,6,2,1,0,0,1
West Coast,"Naitanui, Nic",22,7,6,15,2,0,46,2
West Coast,"Nelson, Jackson",15,9,3,6,0,0,0,3
West Coast,"Priddis, Matt",43,16,4,27,0,0,0,5
West Coast,"Redden, Jack",25,7,4,18,1,0,0,3
West Coast,"Schofield, Will",13,6,2,7,0,0,0,1
West Coast,"Sheppard, Brad",21,9,7,12,0,0,0,3
